"title","content","articles","url"
"Sony's Xperia I V phone is a photo and video powerhouse","It borrows vlogging features like 'Product Showcase' from its Alpha camera series.","Sony's Xperia I V phone is a photo and video powerhouse
It borrows vlogging features like 'Product Showcase' from its Alpha camera series.
Sony
Steve Dent|@stevetdent|May 11, 2023 3:46 AM

Yes, Sony is still making smartphones, and its latest is the flagship Xperia 1 V designed for both photographers and vloggers. It features a new stacked, backside-illuminated (BSI) sensor along with features aimed at content creators found in its Alpha-series cameras. 

The Xperia 1 V has a new image sensor called ""Exmor T for Mobile"" designed to be faster and work better with computational (AI) photography, while offering ""approximately double"" the low-light performance of the Xperia 1 IV, Sony said. As you'd expect in a flagship, it offers other high-end features like a Snapdragon 8 Gen2 Mobile Platform, a 6.5-inch 4K 120Hz OLED HDR display, a 5,000 mAh battery that allows for up to 20 hours of continuous 4K playback, up to 12GB of RAM and more.

With that, Sony is promising ""best in class"" gaming performance, thanks to a Game Enhancer function that provides visual and auditory support. It also lets players livestream their gaming directly to YouTube. 

The key feature is clearly the camera system, though. The main 24mm f/1.9 equivalent 52-megapixel camera features a Type 1/1.35-inch (about 12mm diagonally) Exmor T sensor that's 1.7 times larger than the Xperia 1 IV's sensor, Sony said. It also comes with an ultrawide 12-megapixel camera and an 85-125mm 12-megapixel optical telephoto zoom, like the one on the Xperia 1 IV. The front 12-megapixel camera has a Type 1/2.9-inch sensor. 

Subscribe to the Engadget Deals Newsletter

Great deals on consumer electronics delivered straight to your inbox, curated by Engadget’s editorial team. See latest

Subscribe

By subscribing, you are agreeing to Engadget's Terms and Privacy Policy.

Purists will be able to shoot video and photos using the professional modes that allow for full manual control. Chief among those is the Photography Pro mode designed for creative control. It also allows live streaming while letting creators see viewer comments in real time.

Sony

If you set it to Basic mode, though, you'll get a good dose of computational imaging seen in other Android phones. Those include a Night mode and color settings for subjects like flowers and a blue sky. It also delivers real-time eye autofocus and tracking, along with high-speed continuous shooting of up to 30 fps with auto-exposure and AF enabled. 

For vloggers and content creators, it now features the same Product Showcase setting found on Sony's vlogging cameras like the ZV-E1. The new sensor also promises improved skin tones, thanks to extra saturation available on the sensor. It also has a new voice priority mic placed near the rear camera that can pick up voices even in busy outdoor locations. 

Sony

One cool feature that might justify the price alone for many video shooters is the ability to use the phone as a monitor for select Sony Alpha cameras. The Xperia 1 IV could do that as well, but the new model offers multiple display options with waveforms, gridlines, and zebra lines normally only found on professional field monitors. You can also control settings and record content to phones, features that weren't available before. Meanwhile, the phone's microphones can capture sound while monitoring audio via the Xperia 1 V's headphone jack.

As with past Xperia models, the catch here is the price. The Xperia 1 V starts at $1,400 (in khaki green or black) with 12GB of RAM and 256GB of storage (upgradeable via an microSD slot). That's a lot of money for most smartphone users (even flagship buyers) but might make sense for content creators, avid photographers and others. 

Along with the Xperia 1 V, Sony also unveiled a far more mainstream smartphone, the Xperia 10 V. It's powered by a Snapdragon 695 chipset and offers a 6.1-inch 1080p OLED display that's 50 percent brighter than before, but only refreshes at 60Hz. The camera system features a main 48-megapixel Type-1/2.0-inch sensor with a wide lens, along with a 2x telephoto and an ultrawide. Other features include a 5,000 mAh battery and up to 6GB of RAM. It's priced at €449 in Europe, with sales set to start in June. US pricing/availability is not yet available.

All products recommended by Engadget are selected by our editorial team, independent of our parent company. Some of our stories include affiliate links. If you buy something through one of these links, we may earn an affiliate commission. All prices are correct at the time of publishing.
View All Comments
Xperia I V
news
gear
smartphone
vlogging
sony
flagship
mobile","https://www.engadget.com/sonys-xperia-i-v-phone-is-a-photo-and-video-powerhouse-074625053.html"
"Watch the Google I/O 2023 keynote in under 18 minutes","Google has launched the Pixel Fold and its PaLM 2 AI language model.","Watch the Google I/O 2023 keynote in under 18 minutes
Google has launched the Pixel Fold and its PaLM 2 AI language model.
Sam Rutherford/Engadget
Mariella Moon|@mariella_moon|May 11, 2023 1:20 AM

Google's I/O event this year was jam-packed with new product launches and an in-depth introduction to its new generative AI offerings. The star of its new set of device was, perhaps, the new Pixel Fold, a veritable rival to Samsung's foldables powered by a Tensor G2 chip. Like the Samsung Galaxy Fold, it opens like a book so you can fully use its 7.6-inch display, though it also comes with a 5.8-inch external display. It's now available for pre-order and will set you back $1,799 when it starts shipping in June. 

The company has also unveiled its new mid-range phone, the Pixel 7a, that will cost you $499. In addition, the Pixel Tablet is now available for pre-order for the same price. You can use the 11-inch tablet as a smart home display with Google Assistant and Chromecast when it's attached to its speaker dock. On its own, it can last for 12 hours, and while it doesn't come with a stylus, it does support third-party pens. 

But the most important and relevant unveiling of the event was the company's PaLM 2 AI language model, which is the technology behind its Bard AI chatbot and which will power new features across its products. Bard will soon have the ability to decipher images in your queries and respond with images in turn — it's now available without a waitlist in 180 countries. Gmail will have the ability to craft responses to emails for you, while Photos is getting a Magic Editor that can move objects in your pictures. You can get a glimpse of all Google announcements in a condensed version of its I/O keynote above.

View All Comments
news
gear
generative AI
Pixel
Google
Bard
Pixel Fold","https://www.engadget.com/watch-the-google-io-2023-keynote-in-under-18-minutes-052059113.html"
"Twitter's encrypted DMs are here — but only for verified users","There are still some major limitations to the feature.","Twitter's encrypted DMs are here — but only for verified users
There are still some major limitations to the feature.
ASSOCIATED PRESS
Karissa Bell|@karissabe|May 10, 2023 7:49 PM

Twitter is beginning to roll out its long-promised encrypted direct messaging feature. However, the initial rollout comes with some major limitations that could make it less than ideal for privacy-conscious Twitter users.

Of note, the feature is currently only available to verified Twitter users, which includes Twitter Blue subscribers and those part of a “Verified Organization.” It’s not clear if this is just for the early rollout or if encryption will be added to the growing list of exclusive features for users with a checkmark. For now, an encrypted chat requires both users to be verified, according to the company.

There are also some significant limitations to the feature itself. It doesn’t support group messages, or any kind of media other than links. The company also doesn’t allow users to report an encrypted message directly, advising on a help page that users should report accounts separately if they “encounter an issue with an encrypted conversation participant.”

Twitter

Finally, the level of encryption appears to be less secure than what other apps offer. For one, message metadata is not encrypted. Furthermore, Twitter notes that “currently, we do not offer protections against man-in-the-middle attacks” and suggests that the company itself is still able to access encrypted DMs without the participants knowing. “If someone–for example, a malicious insider, or Twitter itself as a result of a compulsory legal process—were to compromise an encrypted conversation, neither the sender or receiver would know,” the company explains on a help page. It added that it’s working on improvements that would make such exploits more “difficult.”

Subscribe to the Engadget Deals Newsletter

Great deals on consumer electronics delivered straight to your inbox, curated by Engadget’s editorial team. See latest

Subscribe

By subscribing, you are agreeing to Engadget's Terms and Privacy Policy.

That’s particularly notable because it falls far short of the standard Twitter owner Elon Musk has described when expressing his desire to add encryption for Twitter DMs. He has said he wants it to be impossible for the company to access users’ encrypted messages even if “someone puts a gun to our heads.”

In a tweet, Twitter security engineer Christopher Stanley acknowledged the shortcoming. “We’re not quite there yet, but we’re working on it.”

For those who are verified and want to try out the feature anyway, encrypted messaging can be accessed via the info menu (that’s the same menu you use to block or report a conversation) within a particular DM. Once encryption is enabled, the encrypted messages will appear as a separate message thread with labels at the top of the chat to indicate that the conversation is encrypted.

View All Comments
news
gear
Elon Musk
twitter","https://www.engadget.com/twitters-encrypted-dms-are-here--but-only-for-verified-users-234934842.html"
"Scammers used AI-generated Frank Ocean songs to steal thousands of dollars","It follows the fake Drake and The Weeknd song that circulated last month.","Scammers used AI-generated Frank Ocean songs to steal thousands of dollars
It follows the fake Drake and The Weeknd song that circulated last month.
Mario Anzuoni / reuters
Will Shanklin|May 10, 2023 6:20 PM

More AI-generated music mimicking a famous artist has made the rounds — while making lots of money for the scammer passing it off as genuine. A collection of fake Frank Ocean songs sold for a reported $13,000 CAD ($9,722 in US dollars) last month on a music-leaking forum devoted to the Grammy-winning singer, according to Vice. If the story sounds familiar, it’s essentially a recycling of last month’s AI Drake / The Weeknd fiasco.

As generative AI takes the world by storm — Google just devoted most of its I/O 2023 keynote to it — people eager to make a quick buck through unscrupulous means are seizing the moment before copyright laws catch up. It’s also caused headaches for Spotify, which recently pulled not just Fake Drake but tens of thousands of other AI-generated tracks after receiving complaints from Universal Music.

The scammer, who used the handle mourningassasin, told Vice they hired someone to make “around nine” Ocean songs using “very high-quality vocal snippets” of the Thinkin Bout You singer’s voice. The user posted a clip from one of the fake tracks to a leaked-music forum and claims to have quickly convinced its users of its authenticity. “Instantly, I noticed everyone started to believe it,” mourningassasin said. The fact that Ocean hasn’t released a new album since 2016 and recently teased an upcoming follow-up to Blond may have added to the eagerness to believe the songs were real.

The scammer claims multiple people expressed interest in private messages, offering to “pay big money for it.” They reportedly fetched $3,000 to $4,000 for each song in mid to late April. The user has since been banned from the leaked-music forum, which may be having an existential crisis as AI-generated music makes it easier than ever to produce convincing knockoffs. “This situation has put a major dent in our server’s credibility, and will result in distrust from any new and unverified seller throughout these communities,” said the owner of a Discord server where the fake tracks gained traction.

View All Comments
Scams
news
frank ocean
spotify
entertainment
tomorrow
ai","https://www.engadget.com/scammers-used-ai-generated-frank-ocean-songs-to-steal-thousands-of-dollars-222042845.html"
"May's PS Plus Extra and Premium lineup includes 'Ratchet & Clank: Rift Apart'","Sony is adding a lot of titles to make up for the loss of the PlayStation Plus Collection.","May's PS Plus Extra and Premium lineup includes 'Ratchet & Clank: Rift Apart'
Sony is adding a lot of titles to make up for the loss of the PlayStation Plus Collection.
Sony / Insomniac Games
Igor Bonifacic|@igorbonifacic|May 10, 2023 5:55 PM

Last Friday was the final day for PS5 owners to claim Sony’s PlayStation Plus Collection, a bundle that came with nearly 20 free games, including Bloodborne and God of War (2018). When Sony announced at the start of February the collection was going away, the company said it would instead focus on growing the PlayStation Plus library of monthly games. Unsurprisingly then, May’s PS Plus lineup is chockful of titles you can download to your console, provided you subscribe to PS Plus Extra or Premium. In all, Sony will add 19 titles to the service this month.

Ratchet & Clank: Rift Apart

Humanity

Watch Dogs Legion

Dishonored 2

Dishonored: Death of the Outsider

Sakuna: Of Rice And Ruin

Tomb Raider Definitive Edition

Rise of the Tomb Raider

Shadow of the Tomb Raider

Bus Simulator 21

Evil Within 2, The

Wolfenstein Youngblood

Thymesia

Rain World

Lake

Conan Exiles

Rune Factory 4

Story of Seasons: Friends of Mineral Town

Soundfall

Even if you have already played some of the games that are about to join PlayStation Plus, this is a strong expansion for Sony. Ratchet & Clank: Rift Apart is one of the PS5’s best exclusives, and titles like Dishonored 2 are downright classics. Separately, Sony is adding four new classic PlayStation games for Premium subscribers to check out.

Syphon Filter: Logan’s Shadow

Blade Dancer: Lineage of Light

Pursuit Force

Ghostbusters: The Video Game Remastered

You can download all the new additions to PS Plus on May 16th.

View All Comments
news
gaming
Sony
PS Plus
video games","https://www.engadget.com/mays-ps-plus-extra-and-premium-lineup-includes-ratchet--clank-rift-apart-215534858.html"
"Google makes it easier to build sleek Android TV apps","The Compose for TV framework should make life better for developers.","Google makes it easier to build sleek Android TV apps
The Compose for TV framework should make life better for developers.
Nathan Ingraham/Engadget
Devindra Hardawar|@devindra|May 10, 2023 5:00 PM

Expect to see better looking Android TV apps, as well as more offerings from developers, in the future. At Google I/O today, the company announced the alpha version of Compose for TV, a framework that will make it easier to build attractive Android TV apps with less code and more intuitive tools. Google says developers will be able to bring over their existing code, and by moving to Compose it should be easier to update apps moving forward. The framework has direct access to the Android APIs — which most devs are already used to — and will support code from existing Android mobile and tablet apps. Google is also unveiling a set of TV design guidelines to help developers optimize their apps for big screens.    

Google has certainly come a long way when it comes to home entertainment. Its first Google TV platform, released in 2010 before the rise of streaming services, fizzled and died. It bounced back with the cheaper and far more popular Chromecast, which eventually led to Android TV, a platform that now houses a revived ""Google TV"" interface. 

When it comes to streaming platforms, Apple still has more tools for developers to build attractive TV apps, but it's nice to see Google making an effort. It's not like there's much competition from Roku or Amazon's Fire TV devices. Android TV's true power is its ubiquity, much like Android itself. According to Strategy Analytics, Android TV shipped on more devices than any other streaming platform last year. (Even my Formovie projector has Android TV built-in.)

Follow all of the news from Google I/O 2023 right here.

View All Comments
Compose for TV
news
gear
Google TV
Google
entertainment
google io
Android TV","https://www.engadget.com/android-tv-compose-for-tv-ui-framework-210056293.html"
"Google’s Project Starline booth gave me a holographic meeting experience","Weirdly enough, it was not weird at all.","Google’s Project Starline booth gave me a holographic meeting experience
Weirdly enough, it was not weird at all.
Photo by Daniel Masaoka / Engadget
Cherlynn Low|@cherlynnlow|May 10, 2023 4:58 PM

It’s been two years since Google introduced its Project Starline holographic video conferencing experiment, and though we didn’t hear more about it during the keynote at I/O 2023 today, there’s actually been an update. The company quietly announced that it’s made new prototypes of the Starline booth that are smaller and easier to deploy. I was able to check out a demo of the experience here at Shoreline Park and am surprised how much I enjoyed it.

But first, let’s get one thing out of the way. Google did not allow us to take pictures or video of the setup. It’s hard to capture holographs on camera anyway, so I’m not sure how effective it would have been. Due to that limitation, though, we’re not going to have a lot of photos for this post and I’ll do my best to describe the experience in words.

After some brief introductions, I entered a booth with a chair and desk in front of the Starline system. The prototype itself was made up of a light-field display that looked like a mesh window, which I’d guess is about 40-inches wide. Along the top, left and right edges of the screen were cameras that Google uses to get the visual data required to generate the 3D model of me. At this point, everything looked fairly unassuming.

Things changed slightly when Andrew Nartker, who heads up the Project Starline team at Google, stepped into frame. He sat in his chair in a booth next to mine, and when I looked at him dead on, it felt like a pretty typical 2D experience, except in what felt like very high resolution. He was life-sized and it seemed as if we were making eye contact and holding each other’s gaze, despite not looking into a camera. When I leaned forward or leaned closer, he did too, and nonverbal cues like that made the call feel a little richer.

Subscribe to the Engadget Deals Newsletter

Great deals on consumer electronics delivered straight to your inbox, curated by Engadget’s editorial team. See latest

Subscribe

By subscribing, you are agreeing to Engadget's Terms and Privacy Policy.

What blew me away, though, was when he picked up an apple (haha I guess Apple can say it was at I/O) and held it out towards me. It was so realistic that I felt as if I could grab the fruit from his fist. We tried a few other things later — fist bumping and high fiving, and though we never actually made physical contact, the positioning of limbs on the call was accurate enough that we could grab the projections of each other’s fists.

The experience wasn’t perfect, of course. There were parts where, when Nartker and I were talking at the same time, I could tell he could not hear what I was saying. Every now and then, too, the graphics would blink or appear to glitch. But those were very minor issues, and overall the demo felt very refined. Some of the issues could even be chalked up to spotty event WiFi, and I can personally attest to the fact that the signal was indeed very shitty.

It’s also worth noting that Starline was basically getting the visual and audio data of me and Nartker, sending it to the cloud over WiFi, creating a 3D model of both of us, and then sending it down to the light display and speakers on the prototype. Some hiccups are more than understandable.

While the earliest Starline prototypes took up entire rooms, the current version is smaller and easier to deploy. To that end, Google announced today that it had shared some units with early access partners including T-Mobile, WeWork and Salesforce. The company hopes to get real-world feedback to “see how Project Starline can help distributed workforces stay connected.”

We’re clearly a long way off from seeing these in our homes, but it was nice to get a taste of what Project Starline feels like so far. This was the first time media demos were available, too, so I’m glad I was able to check it out for myself and tell you about it instead of relying on Google’s own messaging. I am impressed by the realism of the projections, but I remain uncertain about how effectively this might substitute or complement in-person conversations. For now, though, we’ll keep an eye on Google’s work on Project Starline and keep you posted.

Follow all of the news from Google I/O 2023 right here.

View All Comments
news
gear
hands-on
project starline
google io 2023
tomorrow","https://www.engadget.com/googles-project-starline-booths-gave-me-a-holographic-meeting-experience-205804960.html"
"Chipolo's new item trackers are basically AirTags for Android","The One Point and Card Point only support Google's Find My Device network.","Chipolo's new item trackers are basically AirTags for Android
The One Point and Card Point only support Google's Find My Device network.
Chipolo
Jon Fingas|@jonfingas|May 10, 2023 4:48 PM

Google doesn't have a direct equivalent to Apple's AirTags, but it might come close. Chipolo has teamed up with Google to introduce One Point (shown above) and Card Point (below) item trackers that work exclusively with Android's Find My Device network. They take advantage of the phone platform's ubiquity to not only increase the chances of locating your gear, but to find unknown trackers that might be used to spy on your whereabouts.

Both trackers support Android's Fast Pair to speed through setup, and are water-resistant. The differences extend beyond their shapes. The One Point is the loudest with a 120dB ring, and lasts a year on its replaceable battery. The Card Point is quieter at 105dB and relies on a renewal program when the battery wears down, but it also lasts for two years.

Chipolo

Chipolo is taking pre-orders for both devices now. The One Point sells for $28, and the Card Point is available for $35. Four-packs for each respectively cost $79 and $112, and you can get a One/Card bundle for $77. Orders should ship by the second half of July. You'll need a phone running at least Android 9 with Google Play Services. That covers many phones released in North America and Europe over the past five years.

The Point trackers are really counterparts to Chipolo's iPhone-oriented One Spot and Card Spot. However, they also reflect Google's broader effort to flesh out the Android ecosystem. You don't have to rely on a third-party tracking network like Tile's or Samsung's to find missing items. Of course, this also locks you into Android — you'll have to replace your trackers if you ever switch platforms.

All products recommended by Engadget are selected by our editorial team, independent of our parent company. Some of our stories include affiliate links. If you buy something through one of these links, we may earn an affiliate commission. All prices are correct at the time of publishing.
View All Comments
news
gear
find my device
google io 2023
Android
mobile
Chipolo","https://www.engadget.com/chipolos-new-item-trackers-are-basically-airtags-for-android-204801185.html"
"You can now stream Android phone apps to your Chromebook","A Chrome OS beta could save you from installing apps on two devices.","You can now stream Android phone apps to your Chromebook
A Chrome OS beta could save you from installing apps on two devices.
Google
Jon Fingas|@jonfingas|May 10, 2023 4:28 PM

You won't have to install Android apps on your Chromebook when you need them in a pinch. After a preview at CES last year, Google has enabled app streaming through Phone Hub in Chrome OS Beta. You can quickly check your messages, or track the status of a food order without having to sign in again.

Once Phone Hub is enabled, you can stream apps by either clicking a messaging app notification or browsing the Hub's Recent Apps section after you've opened a given app on your phone. Google doesn't describe certain app types as off-limits, although it's safe to say that you won't want to play action games this way.

The feature works with ""select"" phones running Android 13 or newer. The Chromebook and handset need to be on the same WiFi network and physically close-by, although you can use the phone as a hotspot through Instant Tethering if necessary.

Google is ultimately mirroring the remote Android app access you've had in Windows for years. However, the functionality might be more useful on Chromebooks. While app streaming won't replace native apps, it can save precious storage space and spare you from having to jump between devices just to complete certain tasks. This approach is also more manufacturer-independent where Microsoft's approach is restricted to Samsung and Honor phones.

Subscribe to the Engadget Deals Newsletter

Great deals on consumer electronics delivered straight to your inbox, curated by Engadget’s editorial team. See latest

Subscribe

By subscribing, you are agreeing to Engadget's Terms and Privacy Policy.

Follow all of the news from Google I/O 2023 right here.

View All Comments
Chrome OS
news
gear
Google
google io 2023
Android
Chromebook","https://www.engadget.com/you-can-now-stream-android-phone-apps-to-your-chromebook-202830500.html"
"Google opens up access to its text-to-music AI","You can sign up to try MusicLM on the web, Android and iOS.","Google opens up access to its text-to-music AI
You can sign up to try MusicLM on the web, Android and iOS.
Google
Kris Holt|@krisholt|May 10, 2023 4:22 PM

AI-generated music has been in the spotlight lately, between a track that seemingly featured vocals from Drake and The Weeknd gaining traction to Spotify reportedly removing thousands of songs over concerns that people were using them to game the system. Now, Google is wading further into that space as the company is opening up access to its text-to-music AI, which is called MusicLM.

Google detailed the system back in January when it published research on MusicLM. At the time, the company said it didn't have any plans to offer the public access to MusicLM due to ethical concerns related to copyrighted material, some of which the AI copied directly into the songs it generated. 

The generative AI landscape has shifted dramatically this year, however, and now Google feels comfortable enough to let the public try MusicLM. ""We’ve been working with musicians like Dan Deacon and hosting workshops to see how this technology can empower the creative process,"" Google Research product manager Hema Manickavasagam and Google Labs product manager Kristin Yim wrote in a blog post. 

As TechCrunch points out, the current public version of MusicLM doesn't allow users to generate music with specific artists or vocals. That could help Google to avoid copyright issues and stop users from generating fake ""unreleased songs"" from popular artists and selling them for thousands of dollars.

Subscribe to the Engadget Deals Newsletter

Great deals on consumer electronics delivered straight to your inbox, curated by Engadget’s editorial team. See latest

Subscribe

By subscribing, you are agreeing to Engadget's Terms and Privacy Policy.

You can now sign up to try MusicLM through AI Test Kitchen on the web, Android and iOS. Google suggests that you can try prompts based on mood, genre and instruments, such as “soulful jazz for a dinner party” or ""two nylon string guitars playing in flamenco style."" The experimental AI will generate two tracks and you can identify your favorite by selecting a trophy icon. Google says doing so will help it to improve the model.

Follow all of the news from Google I/O 2023 right here.

View All Comments
news
entertainment
musiclm
google
google io 2023
music
tomorrow
ai","https://www.engadget.com/google-opens-up-access-to-its-text-to-music-ai-202251175.html"
"Google is bringing Zoom, Teams and Webex meetings to Android Auto","You'll be able to join an audio call from your vehicle's display.","Google is bringing Zoom, Teams and Webex meetings to Android Auto
You'll be able to join an audio call from your vehicle's display.
Google
Billy Steele|May 10, 2023 4:00 PM

At I/O 2023 today, Google shared a few updates for both Android Auto and Android Automotive OS. Perhaps the biggest news is that Google is working with Zoom, Microsoft Teams and Cisco Webex to bring those virtual meeting apps to Android-equipped vehicles. If the thought of joining a video call in your car sounds like a driving hazard, don't worry: the meetings will be audio only with simplified controls on the infotainment display.

Google is also rolling out Waze in the Google Play Store for all vehicles with Google built-in. This means the popular navigation app will be available outside of just Android Auto and beyond Volvo and Polestar models. What's more, the company is allowing developers to integrate the instrument cluster with their navigation apps. As you might expect, this will put turn-by-turn directions in the driver's line of sight. Plus, developers can access vehicle data like range, fuel level and speed to give drivers even more insight on their trips. 

Waze in the Chevrolet Blazer EV
Google

Google has added new app categories to the Android for Cars App Library. That repository now allows developers to add IoT and weather apps for use in vehicles. For example, The Weather Channel app will be available alongside existing software like Weather and Radar later this year. The company is also making it easier for media apps (music, audiobooks, podcasts, etc.) to port their software to Android Auto and Android Automotive OS.

Additionally, the company has new categories for video and gaming apps in its library, with the goal of expanding to browsing apps soon. These are specifically designed for use when the car is parked or by passengers. YouTube is now available for all automakers to add to cars with Google built-in. Google says Polestar, Volvo and other ""select partners"" have committed to adding the video-streaming app via over-the-air updates. In terms of games, the initial slate includes Beach Buggy Racing 2, Solitaire FRVR, and My Talking Tom Friends. What's more, Google plans to add multi-screen support to Android Automotive OS 14, which will allow ""shared entertainment experiences"" between drivers and passengers. 

Subscribe to the Engadget Deals Newsletter

Great deals on consumer electronics delivered straight to your inbox, curated by Engadget’s editorial team. See latest

Subscribe

By subscribing, you are agreeing to Engadget's Terms and Privacy Policy.

YouTube inside a Polestar vehicle
Google

Google says Android Auto will be available in almost 200 million cars by the end of 2023. The company also says that the number of cars with their infotainment systems powered entirely by Android Automotive OS with Google built-in should nearly double by the end of the year. That latter figure is spurred by adoption by automakers like Chevrolet, Volvo, Polestar, Honda, Renault and more. In March, GM announced it would phase out Android Auto and CarPlay in its EVs in favor of Android Automotive.

Follow all of the news from Google I/O 2023 right here.

View All Comments
news
gear
android auto
waze
google
android automotive
google io 2023
zoom","https://www.engadget.com/google-is-bringing-zoom-teams-and-webex-meetings-to-android-auto-200029169.html"
"Google I/O 2023: Everything announced at the event","Pixel Fold, Pixel 7a and lots of AI.","Google I/O 2023: Everything announced at the event
Pixel Fold, Pixel 7a and lots of AI.
Google
Jon Fingas|@jonfingas|May 10, 2023 3:37 PM

To say the Google I/O 2023 keynote was packed would be an understatement. Google unveiled a flurry of new Pixel devices as well as the latest versions of Android and other platforms. It also won't surprise you to hear that AI was everywhere — this was Google's big chance to compete with OpenAI's ChatGPT. Don't worry if you missed something during the event, though, as we've got all the biggest announcements from the event.

Pixel Fold
Photo by Sam Rutherford/Engadget

There's no doubt that the (previously confirmed) Pixel Fold was the star of the show. Google's first foldable phone features the same Tensor G2 chip as the Pixel 7 Pro, but opens like a book to reveal a 7.6-inch display. There's a 5.8-inch external display, and the cameras are only a slight step back between the 48-megapixel main camera, 10.8MP telephoto and ultra-wide lenses and an 8MP internal shooter. This is also one of the thinner foldables at 0.48in when closed. It's available for pre-order today and will sell for $1,799 when it arrives in June.

Pixel 7a
Photo by Sam Rutherford/Engadget

Google's budget (really, mid-range) phone just got a significant upgrade. The Pixel 7a sports the same Tensor G2 as its pricier Pixel 7 counterparts while adding features that were sorely missed on earlier A-series models, such as a smooth 90Hz display, a 64MP main camera and wireless charging. You can order it today for $499, or $50 more than its predecessor.

Pixel Tablet
Photo by Sam Rutherford/Engadget

Google first teased the Pixel Tablet a year ago, and it's finally ready to ship its return to Android-powered slates. As mentioned last fall, this is really a hybrid 11-inch smart display. It can sit in a speaker dock to serve as a Google Assistant hub and Chromecast device, but detaches when you're ready to watch videos or check your social feeds. It's powered by the same Tensor G2 as the Pixel 7 and offers a healthy 12 hours of battery life. You can expect pen support, too. It's available to pre-order today for $499.

Subscribe to the Engadget Deals Newsletter

Great deals on consumer electronics delivered straight to your inbox, curated by Engadget’s editorial team. See latest

Subscribe

By subscribing, you are agreeing to Engadget's Terms and Privacy Policy.

Android 14
Google

Google fully unveiled Android 14 at I/O. The major revision includes upgrades you saw in the previews, such as custom sharing features as well as stricter security, but also adds iOS 16-style lock screen customization complete with ""cinematic"" wallpaper that makes subjects stand out. You'll see likewise see AI-generated wallpapers that are cued to images and art styles. Google will release the new OS late this summer, and is expected to deliver the upgrade to Pixel users first.

Wear OS
Google

Google is still committed to improving its Wear OS smartwatch platform following last year's overhaul. At I/O, the company introduced long-sought native watch apps for Gmail and Calendar that let you manage your messages and schedules from your wrist. WhatsApp is coming to Wear OS, too. Google also released its first developer preview for Wear OS 4, a major update that promises improved battery life and performance, simple watch backups and more accessibility. All the new software arrives later this year.

PaLM 2 AI model
REUTERS/Dado Ruvic

In some ways, the most important announcement at I/O is for tech that sits behind the scenes. Google has unveiled a PaLM 2 AI language model that will underpin more than two dozen of the company's products, including Bard. It's faster and more efficient, and can run locally on mobile devices. It's more adept at handling multiple languages and can generate JavaScript and Python code.

Search Labs 
Google

Among Google's many, many AI-related introductions are three test features available through Search Labs. A Search Generative Experience provides automatically-generated overviews, exploration pointers and follow-ups. Code Tips will even offer programming snippets and advice. Add to Sheets, meanwhile, lets you plug search results into spreadsheets.

Bard
Mojahid Mottakin on Unsplash

Google is rapidly expanding Bard's capabilities. On top of using PaLM2, the generative AI chatbot will soon let you include images in your queries, and bring pictures into its responses. It will also integrate Google apps (such as exporting to Docs and Gmail) as well as partner products like Adobe Firefly (for turning ideas into images). More importantly, it'll be much easier to use Bard in the first place — Google is dropping the waiting list and making Bard available in English to more than 180 countries, along with support for Japanese and Korean.

AI in Photos and Workspace
Google

Like it or not, Google is putting generative AI in many of the apps you use. To start, Photos is getting a Magic Editor that can move subjects, add content and even replace the sky. The experimental feature will be available on some Pixel phones this fall.

Generative AI will also be available across core Workspace apps through Duet AI. Gmail on mobile will help you write messages. Slides will help you create background images using text descriptions. AI in Sheets will analyze your data, while Docs will offer ""assisted writing."" Even Meet will use the technology to create unique video call backgrounds.

Everything else
Google

There were numerous important updates across Google's other products. Project Tailwind is an AI-driven personal notebook. The redesigned Home app is now available to everyone, with Matter support coming to iOS users in the weeks ahead. Find My Device will soon support a wider range of hardware, and detect unknown trackers to help catch stalkers. Google Maps, meanwhile, is bringing Immersive View to routes.

Follow all of the news from Google I/O 2023 right here.

View All Comments
news
gear
Google
google io 2023
Pixel 7a
Pixel Fold
AI","https://www.engadget.com/google-io-2023-everything-announced-at-the-event-193758196.html"
